time	I(R1)	I(R4)
9.874644126159685e-002	-1.955301e-003	-2.599115e-004
9.874975020668796e-002	-1.965040e-003	-2.611357e-004
9.875290715484386e-002	-1.955512e-003	-2.593188e-004
9.875773123575264e-002	-1.903809e-003	-2.507203e-004
9.876554129393433e-002	-1.739253e-003	-2.243906e-004
9.877710858435307e-002	-1.355083e-003	-1.643332e-004
9.879005443430548e-002	-7.892863e-004	-7.705434e-005
9.879924599685361e-002	-3.300537e-004	-6.709131e-006
9.880767477704164e-002	1.012590e-004	5.894203e-005
9.881619212619668e-002	4.699276e-004	1.201378e-004
9.882766776864455e-002	7.882978e-004	1.917558e-004
9.883473393702205e-002	8.797725e-004	2.282776e-004
9.883963963459168e-002	9.069067e-004	2.483186e-004
9.884324592179969e-002	9.208873e-004	2.596578e-004
9.884653359504102e-002	9.295256e-004	2.670914e-004
9.884991421273680e-002	9.346187e-004	2.718542e-004
9.885296811439873e-002	9.353128e-004	2.730907e-004
9.885783033432297e-002	9.275702e-004	2.682770e-004
9.886570080697446e-002	8.879515e-004	2.447289e-004
9.887704742878523e-002	6.968064e-004	1.835207e-004
9.888915266276360e-002	2.638416e-004	9.368459e-005
9.889711939720260e-002	-1.209928e-004	2.521374e-005
9.890521868679877e-002	-5.350012e-004	-4.663336e-005
9.891337866895490e-002	-9.299555e-004	-1.144921e-004
9.892420722157667e-002	-1.373645e-003	-1.897806e-004
9.893657582890422e-002	-1.761315e-003	-2.547536e-004
9.894098042808217e-002	-1.853691e-003	-2.700637e-004
9.894424930370652e-002	-1.893311e-003	-2.764905e-004
9.894774377453119e-002	-1.913734e-003	-2.795937e-004
9.895216021603219e-002	-1.911503e-003	-2.787283e-004
9.895651647815015e-002	-1.875124e-003	-2.721004e-004
9.896358236192328e-002	-1.742609e-003	-2.491711e-004
9.897465930693618e-002	-1.402772e-003	-1.918506e-004
9.898714947954539e-002	-8.832061e-004	-1.054703e-004
9.899639694112354e-002	-4.306425e-004	-3.082974e-005
9.900482573745105e-002	2.883189e-006	4.017083e-005
9.901343721895407e-002	4.048284e-004	1.089594e-004
9.902385991967018e-002	7.383114e-004	1.818691e-004
9.903431724350428e-002	8.939948e-004	2.426233e-004
9.903933875114321e-002	9.256506e-004	2.655809e-004
9.904302168277192e-002	9.408604e-004	2.781987e-004
9.904625494136869e-002	9.500535e-004	2.862281e-004
9.904941922162867e-002	9.553433e-004	2.911697e-004
9.905278411519501e-002	9.565258e-004	2.928383e-004
9.905753119677968e-002	9.494068e-004	2.882225e-004
9.906521916173475e-002	9.130188e-004	2.643920e-004
9.907655229394474e-002	7.369830e-004	2.003410e-004
9.908861009581481e-002	3.299316e-004	1.056053e-004
9.909663345604634e-002	-4.950542e-005	3.189244e-005
9.910457718867456e-002	-4.558785e-004	-4.394177e-005
9.911259200537713e-002	-8.469543e-004	-1.162220e-004
9.912317065461596e-002	-1.289543e-003	-1.970448e-004
9.913540557938541e-002	-1.687719e-003	-2.689021e-004
9.914012654887974e-002	-1.793071e-003	-2.877233e-004
9.914360954141856e-002	-1.839994e-003	-2.959569e-004
9.914697113567872e-002	-1.864724e-003	-3.001048e-004
9.915069120053516e-002	-1.870852e-003	-3.007892e-004
9.915412546051029e-002	-1.853912e-003	-2.972980e-004
9.915971031308046e-002	-1.777979e-003	-2.829202e-004
9.916871729223911e-002	-1.556584e-003	-2.423312e-004
9.918064513418358e-002	-1.123136e-003	-1.643804e-004
9.919196097951762e-002	-6.052475e-004	-7.228302e-005
9.920075128473610e-002	-1.594333e-004	6.376117e-006
9.920994864342389e-002	3.051115e-004	8.804966e-005
9.921859550319348e-002	6.360908e-004	1.571971e-004
9.923112994676191e-002	8.821412e-004	2.425984e-004
9.923706984440006e-002	9.348076e-004	2.753740e-004
9.924134289403468e-002	9.565937e-004	2.933865e-004
9.924452164555793e-002	9.680446e-004	3.033427e-004
9.924807396069124e-002	9.759606e-004	3.105945e-004
9.925228338856039e-002	9.792804e-004	3.141828e-004
9.925671685376133e-002	9.742298e-004	3.109304e-004
9.926390592679578e-002	9.440632e-004	2.894616e-004
9.927507230846805e-002	7.971146e-004	2.261499e-004
9.928691394872737e-002	4.455147e-004	1.300923e-004
9.929501453800085e-002	8.078469e-005	5.134172e-005
9.930270479167563e-002	-3.125884e-004	-2.774322e-005
9.931048580243536e-002	-6.998466e-004	-1.049259e-004
9.932025766439803e-002	-1.130459e-003	-1.898166e-004
9.933217646719338e-002	-1.555990e-003	-2.728069e-004
9.933780823906416e-002	-1.701921e-003	-3.010334e-004
9.934188677619468e-002	-1.771609e-003	-3.143495e-004
9.934493110533195e-002	-1.804047e-003	-3.203912e-004
9.934857173210435e-002	-1.821248e-003	-3.233368e-004
9.935246883818800e-002	-1.815532e-003	-3.217378e-004
9.935701850016701e-002	-1.773009e-003	-3.128864e-004
9.936439270831167e-002	-1.627482e-003	-2.839154e-004
9.937567256058393e-002	-1.269199e-003	-2.143009e-004
9.938835611810762e-002	-7.298929e-004	-1.109572e-004
9.939758071334862e-002	-2.739817e-004	-2.425255e-005
9.940601012353723e-002	1.591737e-004	5.757486e-005
9.941458235423423e-002	5.326595e-004	1.357499e-004
9.942545150781733e-002	8.265858e-004	2.228605e-004
9.943404487175989e-002	9.368153e-004	2.802221e-004
9.943914258783348e-002	9.699367e-004	3.069466e-004
9.944287568104088e-002	9.869995e-004	3.216856e-004
9.944607343675201e-002	9.971589e-004	3.307892e-004
9.944909674941310e-002	1.002831e-003	3.361383e-004
9.945266420233322e-002	1.004364e-003	3.380873e-004
9.945733621623888e-002	9.971231e-004	3.328678e-004
9.946490499714661e-002	9.610694e-004	3.061535e-004
9.947629647041532e-002	7.996795e-004	2.329728e-004
9.948840326389230e-002	4.248141e-004	1.241787e-004
9.949653988169276e-002	5.213643e-005	3.803325e-005
9.950429769956462e-002	-3.448408e-004	-4.768782e-005
9.951212527598097e-002	-7.282595e-004	-1.297074e-004
9.952259791705929e-002	-1.171290e-003	-2.233677e-004
9.953472389478799e-002	-1.574063e-003	-3.075478e-004
9.953963237240110e-002	-1.687306e-003	-3.309915e-004
9.954324050535887e-002	-1.738700e-003	-3.414604e-004
9.954652686581576e-002	-1.765640e-003	-3.467466e-004
9.954990226046692e-002	-1.774993e-003	-3.482760e-004
9.955296367193024e-002	-1.765198e-003	-3.457977e-004
9.955782311267716e-002	-1.712133e-003	-3.340239e-004
9.956568918431087e-002	-1.544824e-003	-2.983141e-004
9.957730486400281e-002	-1.156554e-003	-2.173706e-004
9.959028679069026e-002	-5.868810e-004	-1.002091e-004
9.959947236753362e-002	-1.271319e-004	-6.332025e-006
9.960790095616279e-002	3.024628e-004	8.115758e-005
9.961640990407765e-002	6.425119e-004	1.626413e-004
9.962804995543591e-002	8.955527e-004	2.597876e-004
9.963493682620292e-002	9.674755e-004	3.072387e-004
9.963978647163706e-002	9.981592e-004	3.332006e-004
9.964335548248463e-002	1.014336e-003	3.475488e-004
9.964666554788364e-002	1.024526e-003	3.569027e-004
9.964975889660571e-002	1.029960e-003	3.621245e-004
9.965291038488761e-002	1.030697e-003	3.633021e-004
9.965773648682484e-002	1.021745e-003	3.564731e-004
9.966554974744601e-002	9.811750e-004	3.253131e-004
9.967707662803180e-002	8.121741e-004	2.435573e-004
9.968936151827590e-002	4.270932e-004	1.231642e-004
9.969754334464290e-002	5.053436e-005	2.957589e-005
9.970531964394803e-002	-3.469887e-004	-6.254094e-005
9.971315367425286e-002	-7.262821e-004	-1.496340e-004
9.972402073675551e-002	-1.173311e-003	-2.511137e-004
9.973626262259459e-002	-1.560453e-003	-3.380677e-004
9.974075123034985e-002	-1.656006e-003	-3.593511e-004
9.974407732530577e-002	-1.697474e-003	-3.684471e-004
9.974753565310997e-002	-1.718586e-003	-3.728616e-004
9.975208250159158e-002	-1.717293e-003	-3.720461e-004
9.975639004269590e-002	-1.682312e-003	-3.636579e-004
9.976337811178619e-002	-1.552928e-003	-3.339671e-004
9.977437008191833e-002	-1.218765e-003	-2.589894e-004
9.978680150646978e-002	-7.046687e-004	-1.451177e-004
9.979605970500351e-002	-2.527809e-004	-4.573220e-005
9.980448809520195e-002	1.808227e-004	4.904623e-005
9.981311353473746e-002	5.623398e-004	1.416770e-004
9.982337911426832e-002	8.441503e-004	2.394382e-004
9.983351160460660e-002	9.793882e-004	3.201825e-004
9.983875971475270e-002	1.018316e-003	3.529099e-004
9.984259116215985e-002	1.038177e-003	3.706163e-004
9.984571956075262e-002	1.049462e-003	3.809479e-004
9.984897118677197e-002	1.056377e-003	3.875286e-004
9.985261749664562e-002	1.058192e-003	3.897027e-004
9.985726026544356e-002	1.050285e-003	3.835506e-004
9.986478257393357e-002	1.012203e-003	3.530179e-004
9.987621507266650e-002	8.608166e-004	2.690928e-004
9.988839832632267e-002	5.132106e-004	1.437052e-004
9.989663266065095e-002	1.471295e-004	4.344660e-005
9.990427897789889e-002	-2.441736e-004	-5.393998e-005
9.991199126133760e-002	-6.222593e-004	-1.472145e-004
9.992243524363599e-002	-1.065427e-003	-2.553448e-004
9.993450551824369e-002	-1.468785e-003	-3.527477e-004
9.993947458358471e-002	-1.584581e-003	-3.804939e-004
9.994312287054528e-002	-1.637448e-003	-3.930008e-004
9.994638070050098e-002	-1.665041e-003	-3.993367e-004
9.994964262920274e-002	-1.674896e-003	-4.013199e-004
9.995286716717981e-002	-1.665436e-003	-3.985994e-004
9.995766622638079e-002	-1.614479e-003	-3.856628e-004
9.996543662687753e-002	-1.451540e-003	-3.457284e-004
9.997696294483754e-002	-1.070043e-003	-2.542346e-004
9.998988117846536e-002	-5.065933e-004	-1.207924e-004
9.999907797145173e-002	-4.733076e-005	-1.273654e-005
1.000075069188953e-001	3.771867e-004	8.832826e-005
1.000160310450282e-001	7.043217e-004	1.831520e-004
1.000277256995603e-001	9.427994e-004	2.969439e-004
1.000347158967852e-001	1.016073e-003	3.529780e-004
1.000396265889113e-001	1.050571e-003	3.833393e-004
1.000432361919399e-001	1.068830e-003	3.999520e-004
1.000465215068964e-001	1.080017e-003	4.103893e-004
1.000498927420489e-001	1.086422e-003	4.165944e-004
1.000529601340796e-001	1.086977e-003	4.175452e-004
1.000578173615459e-001	1.076523e-003	4.090187e-004
1.000656799281442e-001	1.031910e-003	3.723445e-004
1.000772977543126e-001	8.673359e-004	2.772984e-004
1.000897070859482e-001	5.008065e-004	1.374761e-004
1.000979852869224e-001	1.282293e-004	2.865972e-005
1.001056834691527e-001	-2.651033e-004	-7.600462e-005
1.001134340941688e-001	-6.388868e-004	-1.746052e-004
1.001244317412720e-001	-1.087482e-003	-2.916612e-004
1.001366777487342e-001	-1.469257e-003	-3.903210e-004
1.001410551130796e-001	-1.560263e-003	-4.136802e-004
1.001443053826216e-001	-1.599206e-003	-4.235512e-004
1.001478117040640e-001	-1.619312e-003	-4.284369e-004
1.001521855681622e-001	-1.616679e-003	-4.272809e-004
1.001565577223929e-001	-1.579731e-003	-4.172359e-004
1.001636489761131e-001	-1.446178e-003	-3.822205e-004
1.001746854463275e-001	-1.106808e-003	-2.950163e-004
1.001871764042406e-001	-5.865139e-004	-1.628804e-004
1.001964305254485e-001	-1.333430e-004	-4.851225e-005
1.002048593626562e-001	2.982299e-004	6.033410e-005
1.002134743985435e-001	6.596439e-004	1.663877e-004
1.002239278052836e-001	9.122752e-004	2.806852e-004
1.002334530632820e-001	1.030278e-003	3.677173e-004
1.002387177805690e-001	1.072781e-003	4.051343e-004
1.002425600368412e-001	1.094824e-003	4.252627e-004
1.002456808340165e-001	1.107210e-003	4.368091e-004
1.002489625545918e-001	1.114790e-003	4.440966e-004
1.002526142853677e-001	1.116588e-003	4.462240e-004
1.002572550432698e-001	1.107577e-003	4.387798e-004
1.002647741554914e-001	1.065914e-003	4.035340e-004
1.002762529970689e-001	9.207155e-004	3.072346e-004
1.002885254338884e-001	5.961835e-004	1.630555e-004
1.002968611644395e-001	2.356469e-004	4.705548e-005
1.003044496058123e-001	-1.525480e-004	-6.344395e-005
1.003121006109484e-001	-5.271162e-004	-1.691429e-004
1.003225902132649e-001	-9.709330e-004	-2.930730e-004
1.003346536946821e-001	-1.372182e-003	-4.040481e-004
1.003395816211829e-001	-1.486170e-003	-4.353690e-004
1.003432026587119e-001	-1.538033e-003	-4.494697e-004
1.003464798440880e-001	-1.565184e-003	-4.566595e-004
1.003498187398443e-001	-1.574703e-003	-4.588960e-004
1.003529326283435e-001	-1.565006e-003	-4.558044e-004
1.003577726474312e-001	-1.512622e-003	-4.407167e-004
1.003656079575400e-001	-1.346817e-003	-3.944200e-004
1.003771583218971e-001	-9.622048e-004	-2.891543e-004
1.003901090914810e-001	-3.952809e-004	-1.357924e-004
1.003993037006493e-001	6.446383e-005	-1.215785e-005
1.004077331175695e-001	4.753195e-004	1.034874e-004
1.004162514847350e-001	7.739034e-004	2.117852e-004
1.004284937201484e-001	1.002000e-003	3.473068e-004
1.004353454246742e-001	1.075255e-003	4.089519e-004
1.004400828432160e-001	1.110656e-003	4.411570e-004
1.004435768662755e-001	1.129278e-003	4.585063e-004
1.004469317925688e-001	1.140923e-003	4.695498e-004
1.004506213486635e-001	1.147196e-003	4.757420e-004
1.004540117287500e-001	1.145826e-003	4.749293e-004
1.004595257045321e-001	1.127588e-003	4.591785e-004
1.004684219457806e-001	1.061438e-003	4.028654e-004
1.004802521794848e-001	8.673069e-004	2.816133e-004
1.004920542632345e-001	4.909406e-004	1.225702e-004
1.005002032271379e-001	1.146227e-004	-1.181841e-006
1.005087436573762e-001	-3.178175e-004	-1.318195e-004
1.005165423439975e-001	-6.775546e-004	-2.395206e-004
1.005289073839582e-001	-1.149788e-003	-3.794862e-004
1.005372695755482e-001	-1.387967e-003	-4.496468e-004
1.005414897648067e-001	-1.467069e-003	-4.727883e-004
1.005446321226359e-001	-1.502548e-003	-4.830027e-004
1.005482081094753e-001	-1.521174e-003	-4.881150e-004
1.005523333929393e-001	-1.516835e-003	-4.863240e-004
1.005567981942329e-001	-1.477022e-003	-4.740360e-004
1.005640372276190e-001	-1.337354e-003	-4.323882e-004
1.005751718435732e-001	-9.892669e-004	-3.306361e-004
1.005877559844776e-001	-4.595951e-004	-1.775887e-004
1.005969990467147e-001	-4.852796e-006	-4.699469e-005
1.006054288379166e-001	4.151818e-004	7.697233e-005
1.006140249476460e-001	7.445669e-004	1.969701e-004
1.006250454361184e-001	9.809168e-004	3.328607e-004
1.006341458079907e-001	1.091437e-003	4.254395e-004
1.006392152351549e-001	1.134700e-003	4.647889e-004
1.006429297335386e-001	1.157018e-003	4.856368e-004
1.006461406399201e-001	1.170131e-003	4.980894e-004
1.006492161511167e-001	1.177189e-003	5.049485e-004
1.006527086081202e-001	1.178240e-003	5.063258e-004
1.006574084236968e-001	1.167165e-003	4.967167e-004
1.006650213624504e-001	1.119572e-003	4.548646e-004
1.006766063189852e-001	9.728108e-004	3.431283e-004
1.006890141729484e-001	6.602663e-004	1.768829e-004
1.006974329196611e-001	3.039969e-004	4.383771e-005
1.007050189257589e-001	-8.284867e-005	-8.114724e-005
1.007126656323252e-001	-4.549404e-004	-1.999978e-004
1.007233534576299e-001	-9.004929e-004	-3.408004e-004
1.007354986622956e-001	-1.294123e-003	-4.639972e-004
1.007401942153417e-001	-1.398239e-003	-4.963652e-004
1.007436601440478e-001	-1.444549e-003	-5.105978e-004
1.007470320880921e-001	-1.468952e-003	-5.178624e-004
1.007507994128221e-001	-1.474536e-003	-5.190999e-004
1.007543016459126e-001	-1.456354e-003	-5.128901e-004
1.007599962304346e-001	-1.376657e-003	-4.872279e-004
1.007691743177130e-001	-1.146692e-003	-4.150083e-004
1.007811000919734e-001	-7.084199e-004	-2.795049e-004
1.007922224688042e-001	-1.964756e-004	-1.226613e-004
1.008009724349871e-001	2.461348e-004	1.266288e-005
1.008101275907640e-001	6.546333e-004	1.535944e-004
1.008188625204050e-001	8.954902e-004	2.743992e-004
1.008332185041369e-001	1.106145e-003	4.409993e-004
1.008385499567430e-001	1.158844e-003	4.885471e-004
1.008424355443846e-001	1.184790e-003	5.128617e-004
1.008455259099410e-001	1.198938e-003	5.263041e-004
1.008489280320680e-001	1.207820e-003	5.349303e-004
1.008526014420779e-001	1.209552e-003	5.369522e-004
1.008572341573710e-001	1.198614e-003	5.273499e-004
1.008647404850157e-001	1.150557e-003	4.844682e-004
1.008762650908120e-001	1.008062e-003	3.684191e-004
1.008886436518464e-001	7.117724e-004	1.943944e-004
1.008971744026674e-001	3.618622e-004	5.217484e-005
1.009047784690069e-001	-2.265636e-005	-8.054151e-005
1.009124591060538e-001	-3.976241e-004	-2.075446e-004
1.009229058242650e-001	-8.363959e-004	-3.547189e-004
1.009350743752657e-001	-1.236152e-003	-4.876539e-004
1.009398861436733e-001	-1.345313e-003	-5.237810e-004
1.009434298985415e-001	-1.394412e-003	-5.399091e-004
1.009467549814344e-001	-1.420749e-003	-5.483786e-004
1.009499481194180e-001	-1.429008e-003	-5.507814e-004
1.009529807169346e-001	-1.418947e-003	-5.470745e-004
1.009578508207199e-001	-1.365565e-003	-5.288090e-004
1.009657337768331e-001	-1.197779e-003	-4.728538e-004
1.009772858341519e-001	-8.116705e-004	-3.463460e-004
1.009902555632030e-001	-2.427045e-004	-1.618571e-004
1.009994509356553e-001	2.167143e-004	-1.343241e-005
1.010079209881593e-001	6.064576e-004	1.261954e-004
1.010164441575205e-001	8.661061e-004	2.562109e-004
1.010293818781213e-001	1.088177e-003	4.263832e-004
1.010364850004465e-001	1.170426e-003	5.005968e-004
1.010409139127519e-001	1.206426e-003	5.343411e-004
1.010441993752519e-001	1.224939e-003	5.519376e-004
1.010476833219358e-001	1.236654e-003	5.632511e-004
1.010521376489676e-001	1.241197e-003	5.679642e-004
1.010564797640812e-001	1.232703e-003	5.604945e-004
1.010635230587405e-001	1.189571e-003	5.214738e-004
1.010747665483758e-001	1.059215e-003	4.085666e-004
1.010869398409787e-001	7.978377e-004	2.342167e-004
1.010957816243646e-001	4.669945e-004	8.098237e-005
1.011034665447901e-001	9.096185e-005	-6.069197e-005
1.011113002581950e-001	-2.969828e-004	-1.998238e-004
1.011208546468533e-001	-7.120705e-004	-3.473329e-004
1.011330808559808e-001	-1.138439e-003	-4.975338e-004
1.011384516176339e-001	-1.272742e-003	-5.446352e-004
1.011423626510418e-001	-1.335824e-003	-5.666294e-004
1.011454351770903e-001	-1.365774e-003	-5.769017e-004
1.011492476953525e-001	-1.380879e-003	-5.817937e-004
1.011527203382987e-001	-1.373226e-003	-5.786704e-004
1.011574274973805e-001	-1.325546e-003	-5.613666e-004
1.011650520965263e-001	-1.169431e-003	-5.062376e-004
1.011764257689680e-001	-7.991937e-004	-3.778174e-004
1.011892412736953e-001	-2.460466e-004	-1.879656e-004
1.011984576374201e-001	2.113781e-004	-3.152582e-005
1.012069502344887e-001	6.028708e-004	1.169813e-004
1.012155066499279e-001	8.690754e-004	2.569450e-004
1.012279601435072e-001	1.094693e-003	4.335965e-004
1.012360385855851e-001	1.195269e-003	5.250615e-004
1.012405875793560e-001	1.235234e-003	5.626742e-004
1.012439546421951e-001	1.255544e-003	5.820548e-004
1.012473873740428e-001	1.267906e-003	5.940130e-004
1.012520270928189e-001	1.273130e-003	5.993699e-004
1.012562998920818e-001	1.264673e-003	5.918351e-004
1.012632324394908e-001	1.221054e-003	5.519236e-004
1.012743092187678e-001	1.090713e-003	4.362313e-004
1.012865077678274e-001	8.376884e-004	2.539005e-004
1.012955265624583e-001	5.169240e-004	9.001654e-005
1.013032832820191e-001	1.455345e-004	-6.057259e-005
1.013112304617535e-001	-2.487437e-004	-2.096865e-004
