time	V(salida)	V(vi)
Step Information: C=100n  (Run: 1/5)
1.109585006213423e-002	2.729369e-001	2.821814e-001
1.111538131213423e-002	3.196614e-001	3.303068e-001
1.113491256213423e-002	3.615843e-001	3.734642e-001
1.115444381213423e-002	3.980606e-001	4.110043e-001
1.117397506213423e-002	4.285291e-001	4.423625e-001
1.119350631213423e-002	4.525214e-001	4.670672e-001
1.121303756213423e-002	4.696684e-001	4.847468e-001
1.123256881213423e-002	4.800073e-001	4.954435e-001
1.124888828179921e-002	4.831294e-001	4.987247e-001
1.126458678926540e-002	4.807850e-001	4.963975e-001
1.128411803926540e-002	4.712541e-001	4.867182e-001
1.130364928926540e-002	4.549491e-001	4.700865e-001
1.132318053926540e-002	4.317617e-001	4.463843e-001
1.134271178926540e-002	4.020484e-001	4.159680e-001
1.136224303926540e-002	3.662660e-001	3.792951e-001
1.138177428926540e-002	3.249650e-001	3.369174e-001
1.140130553926540e-002	2.787808e-001	2.894720e-001
1.142083678926540e-002	2.284242e-001	2.376728e-001
1.144036803926540e-002	1.746704e-001	1.822987e-001
1.145989928926540e-002	1.183468e-001	1.241827e-001
1.147943053926540e-002	6.032016e-002	6.419881e-002
1.149896178926540e-002	1.482896e-003	3.249349e-003
1.151849303926539e-002	-5.726150e-002	-5.774898e-002
1.153802428926539e-002	-1.150132e-001	-1.178787e-001
1.155755553926539e-002	-1.708912e-001	-1.762354e-001
1.157708678926539e-002	-2.240487e-001	-2.319414e-001
1.159661803926539e-002	-2.736879e-001	-2.841588e-001
1.161614928926539e-002	-3.190743e-001	-3.321021e-001
1.163568053926539e-002	-3.595502e-001	-3.750504e-001
1.165521178926539e-002	-3.945448e-001	-4.123575e-001
1.167474303926539e-002	-4.235821e-001	-4.434624e-001
1.169427428926539e-002	-4.462839e-001	-4.678972e-001
1.171380553926539e-002	-4.623687e-001	-4.852943e-001
1.173333678926539e-002	-4.720407e-001	-4.958188e-001
1.174842395836788e-002	-4.747202e-001	-4.987859e-001
1.176441419834640e-002	-4.724560e-001	-4.964186e-001
1.178394544834640e-002	-4.634836e-001	-4.868329e-001
1.180347669834640e-002	-4.480053e-001	-4.702649e-001
1.182300794834639e-002	-4.258882e-001	-4.466237e-001
1.184253919834639e-002	-3.974061e-001	-4.162649e-001
1.186207044834639e-002	-3.629287e-001	-3.796451e-001
1.188160169834639e-002	-3.229232e-001	-3.373150e-001
1.190113294834639e-002	-2.779524e-001	-2.899114e-001
1.192066419834639e-002	-2.286665e-001	-2.381473e-001
1.194019544834639e-002	-1.757936e-001	-1.828013e-001
1.195972669834639e-002	-1.201262e-001	-1.247057e-001
1.197925794834639e-002	-6.250741e-002	-6.473444e-002
1.199878919834639e-002	-3.815826e-003	-3.789506e-003
1.201832044834639e-002	5.504981e-002	5.721242e-002
1.203785169834639e-002	1.131857e-001	1.173538e-001
1.205738294834639e-002	1.696978e-001	1.757301e-001
1.207691419834639e-002	2.237164e-001	2.314633e-001
1.209644544834639e-002	2.744101e-001	2.837150e-001
1.211597669834639e-002	3.209985e-001	3.316994e-001
1.213550794834639e-002	3.627645e-001	3.746947e-001
1.215503919834639e-002	3.990655e-001	4.120542e-001
1.217457044834639e-002	4.293430e-001	4.432161e-001
1.219410169834639e-002	4.531316e-001	4.677116e-001
1.221363294834639e-002	4.700653e-001	4.851723e-001
1.223316419834639e-002	4.801496e-001	4.956079e-001
1.224985771753014e-002	4.831419e-001	4.987578e-001
1.226494711623064e-002	4.807231e-001	4.963514e-001
1.228447836623064e-002	4.710020e-001	4.864771e-001
1.230400961623064e-002	4.545675e-001	4.697123e-001
1.232354086623064e-002	4.312562e-001	4.458827e-001
1.234307211623064e-002	4.014264e-001	4.153465e-001
1.236260336623064e-002	3.655370e-001	3.785632e-001
1.238213461623064e-002	3.241399e-001	3.360859e-001
1.240166586623064e-002	2.778721e-001	2.885535e-001
1.242119711623064e-002	2.274456e-001	2.366811e-001
1.244072836623064e-002	1.736368e-001	1.812487e-001
1.246025961623064e-002	1.172738e-001	1.230902e-001
1.247979086623064e-002	5.922416e-002	6.308030e-002
1.249932211623064e-002	3.804484e-004	2.121620e-003
1.251885336623064e-002	-5.835371e-002	-5.886897e-002
1.253838461623064e-002	-1.160787e-001	-1.189741e-001
1.255791586623064e-002	-1.719141e-001	-1.772898e-001
1.257744711623064e-002	-2.250136e-001	-2.329389e-001
1.259697836623063e-002	-2.745807e-001	-2.850843e-001
1.261650961623063e-002	-3.198822e-001	-3.329418e-001
1.263604086623063e-002	-3.602618e-001	-3.757916e-001
1.265557211623063e-002	-3.951505e-001	-4.129891e-001
1.267510336623063e-002	-4.240739e-001	-4.439749e-001
1.269463461623063e-002	-4.466559e-001	-4.682828e-001
1.271416586623063e-002	-4.626166e-001	-4.855474e-001
1.273369711623063e-002	-4.719894e-001	-4.957492e-001
1.275072541945706e-002	-4.746426e-001	-4.986972e-001
1.276618121236630e-002	-4.720185e-001	-4.959389e-001
1.278571246236630e-002	-4.623762e-001	-4.856322e-001
1.280524371236630e-002	-4.462886e-001	-4.684125e-001
1.282477496236630e-002	-4.235831e-001	-4.441474e-001
1.284430621236630e-002	-3.945420e-001	-4.132019e-001
1.286383746236630e-002	-3.595437e-001	-3.760414e-001
1.288336871236630e-002	-3.190646e-001	-3.332250e-001
1.290289996236630e-002	-2.736754e-001	-2.853965e-001
1.292243121236630e-002	-2.240341e-001	-2.332754e-001
1.294196246236630e-002	-1.708749e-001	-1.776456e-001
1.296149371236630e-002	-1.149956e-001	-1.193439e-001
1.298102496236630e-002	-5.724330e-002	-5.924709e-002
1.300055621236630e-002	1.501176e-003	1.740818e-003
1.302008746236630e-002	6.033791e-002	6.270254e-002
1.303961871236630e-002	1.183634e-001	1.227212e-001
1.305914996236630e-002	1.746852e-001	1.808939e-001
1.307868121236630e-002	2.284366e-001	2.363459e-001
1.309821246236630e-002	2.787901e-001	2.882430e-001
1.311774371236630e-002	3.249706e-001	3.358047e-001
1.313727496236630e-002	3.662674e-001	3.783155e-001
1.315680621236630e-002	4.020451e-001	4.151362e-001
1.317633746236629e-002	4.317533e-001	4.457127e-001
1.319586871236629e-002	4.549351e-001	4.695854e-001
1.321539996236629e-002	4.712342e-001	4.863951e-001
1.323493121236629e-002	4.804000e-001	4.958889e-001
1.325446246236629e-002	4.824534e-001	4.980900e-001
1.327226594280103e-002	4.778131e-001	4.934185e-001
1.329179719280103e-002	4.656526e-001	4.810410e-001
1.331132844280103e-002	4.466058e-001	4.615935e-001
1.333085969280103e-002	4.208044e-001	4.352032e-001
1.335039094280103e-002	3.886450e-001	4.022670e-001
1.336992219280103e-002	3.506223e-001	3.632804e-001
1.338945344280103e-002	3.073211e-001	3.188297e-001
1.340898469280103e-002	2.594079e-001	2.695836e-001
1.342851594280103e-002	2.076200e-001	2.162826e-001
1.344804719280103e-002	1.527546e-001	1.597285e-001
1.346757844280103e-002	9.565639e-002	1.007720e-001
1.348710969280103e-002	3.720371e-002	4.029973e-002
1.350664094280103e-002	-2.170489e-002	-2.077866e-002
1.352617219280103e-002	-8.016556e-002	-8.154451e-002
1.354570344280102e-002	-1.372841e-001	-1.410839e-001
1.356523469280102e-002	-1.921910e-001	-1.985012e-001
1.358476594280102e-002	-2.440570e-001	-2.529328e-001
1.360429719280102e-002	-2.921077e-001	-3.035602e-001
1.362382844280102e-002	-3.356372e-001	-3.496217e-001
1.364335969280102e-002	-3.740208e-001	-3.904245e-001
1.366289094280102e-002	-4.067245e-001	-4.253550e-001
1.368242219280102e-002	-4.333104e-001	-4.538878e-001
1.370195344280102e-002	-4.534389e-001	-4.755937e-001
1.372148469280102e-002	-4.668651e-001	-4.901462e-001
1.374101594280102e-002	-4.734327e-001	-4.973265e-001
1.376054719280102e-002	-4.730676e-001	-4.970265e-001
1.378007844280102e-002	-4.657737e-001	-4.892507e-001
1.379960969280102e-002	-4.516334e-001	-4.741162e-001
1.381914094280102e-002	-4.308117e-001	-4.518506e-001
1.383867219280102e-002	-4.035636e-001	-4.227886e-001
1.385820344280102e-002	-3.702393e-001	-3.873675e-001
1.387773469280102e-002	-3.312867e-001	-3.461201e-001
1.389726594280102e-002	-2.872501e-001	-2.996667e-001
1.391679719280102e-002	-2.387631e-001	-2.487061e-001
1.393632844280102e-002	-1.865394e-001	-1.940046e-001
1.395585969280102e-002	-1.313598e-001	-1.363852e-001
1.397539094280102e-002	-7.405861e-002	-7.671438e-002
1.399492219280102e-002	-1.550855e-002	-1.588972e-002
1.401445344280101e-002	4.339439e-002	4.517394e-002
1.403398469280101e-002	1.017462e-001	1.055581e-001
1.405351594280101e-002	1.586498e-001	1.643547e-001
1.407304719280101e-002	2.132295e-001	2.206791e-001
1.409257844280101e-002	2.646453e-001	2.736844e-001
1.411210969280101e-002	3.121055e-001	3.225731e-001
1.413164094280101e-002	3.548799e-001	3.666101e-001
1.415117219280101e-002	3.923100e-001	4.051329e-001
1.417070344280101e-002	4.238201e-001	4.375621e-001
1.419023469280101e-002	4.489257e-001	4.634100e-001
1.420976594280101e-002	4.672406e-001	4.822878e-001
1.422929719280101e-002	4.788381e-001	4.942751e-001
1.424503329725114e-002	4.827384e-001	4.983512e-001
1.426315346213384e-002	4.809004e-001	4.965554e-001
1.428268471213384e-002	4.721267e-001	4.876528e-001
1.430221596213384e-002	4.563381e-001	4.715511e-001
1.432174721213384e-002	4.336450e-001	4.483569e-001
1.434127846213384e-002	4.043962e-001	4.184190e-001
1.436080971213384e-002	3.690416e-001	3.821876e-001
1.438034096213384e-002	3.281250e-001	3.402078e-001
1.439987221213384e-002	2.822759e-001	2.931110e-001
1.441940346213384e-002	2.321999e-001	2.416055e-001
1.443893471213384e-002	1.786679e-001	1.864660e-001
1.445846596213384e-002	1.225038e-001	1.285219e-001
1.447799721213383e-002	6.457217e-002	6.864472e-002
1.449752846213383e-002	5.763815e-003	7.735058e-003
1.451705971213383e-002	-5.301803e-002	-5.329095e-002
1.453659096213383e-002	-1.108727e-001	-1.135154e-001
1.455612221213383e-002	-1.669175e-001	-1.720325e-001
1.457565346213383e-002	-2.203023e-001	-2.279621e-001
1.459518471213383e-002	-2.702253e-001	-2.804629e-001
1.461471596213383e-002	-3.159471e-001	-3.287452e-001
1.463424721213383e-002	-3.568037e-001	-3.720830e-001
1.465377846213383e-002	-3.922177e-001	-4.098243e-001
1.467330971213383e-002	-4.217060e-001	-4.414014e-001
1.469284096213383e-002	-4.448834e-001	-4.663394e-001
1.471237221213383e-002	-4.614612e-001	-4.842633e-001
1.473190346213383e-002	-4.715649e-001	-4.952515e-001
1.474780490614474e-002	-4.746575e-001	-4.986684e-001
1.476418408056429e-002	-4.725257e-001	-4.964459e-001
1.478371533056429e-002	-4.636689e-001	-4.869848e-001
1.480324658056429e-002	-4.482701e-001	-4.705019e-001
1.482277783056429e-002	-4.262300e-001	-4.469422e-001
1.484230908056428e-002	-3.978210e-001	-4.166600e-001
1.486184033056428e-002	-3.634118e-001	-3.801109e-001
1.488137158056428e-002	-3.234686e-001	-3.378446e-001
1.490090283056428e-002	-2.785527e-001	-2.904968e-001
1.492043408056428e-002	-2.293137e-001	-2.387797e-001
1.493996533056428e-002	-1.764787e-001	-1.834710e-001
1.495949658056428e-002	-1.208395e-001	-1.254029e-001
1.497902783056428e-002	-6.323875e-002	-6.544848e-002
1.499855908056428e-002	-4.554680e-003	-4.509699e-003
1.501809033056428e-002	5.431411e-002	5.649691e-002
1.503762158056428e-002	1.124637e-001	1.166537e-001
1.505715283056428e-002	1.690001e-001	1.750560e-001
1.507668408056428e-002	2.230530e-001	2.308253e-001
1.509621533056428e-002	2.737905e-001	2.831227e-001
1.511574658056428e-002	3.204315e-001	3.311617e-001
1.513527783056428e-002	3.622582e-001	3.742197e-001
1.515480908056428e-002	3.986270e-001	4.116491e-001
1.517434033056428e-002	4.289784e-001	4.428869e-001
1.519387158056428e-002	4.528457e-001	4.674633e-001
1.521340283056428e-002	4.698619e-001	4.850086e-001
1.523293408056428e-002	4.800446e-001	4.955452e-001
1.524948303149682e-002	4.830882e-001	4.987469e-001
1.526480785181597e-002	4.806966e-001	4.963695e-001
1.528433910181597e-002	4.710490e-001	4.865706e-001
1.530387035181597e-002	4.546645e-001	4.698572e-001
1.532340160181597e-002	4.314011e-001	4.460768e-001
1.534293285181597e-002	4.016164e-001	4.155869e-001
1.536246410181597e-002	3.657683e-001	3.788463e-001
1.538199535181597e-002	3.244084e-001	3.364074e-001
1.540152660181597e-002	2.781729e-001	2.889087e-001
1.542105785181597e-002	2.277735e-001	2.370645e-001
1.544058910181597e-002	1.739859e-001	1.816546e-001
1.546012035181597e-002	1.176382e-001	1.235125e-001
1.547965160181597e-002	5.959753e-002	6.351264e-002
1.549918285181597e-002	7.563641e-004	2.557483e-003
1.551871410181597e-002	-5.798168e-002	-5.843614e-002
1.553824535181597e-002	-1.157169e-001	-1.185508e-001
1.555777660181597e-002	-1.715687e-001	-1.768824e-001
1.557730785181597e-002	-2.246905e-001	-2.325535e-001
1.559683910181597e-002	-2.742853e-001	-2.847268e-001
1.561637035181597e-002	-3.196195e-001	-3.326175e-001
1.563590160181597e-002	-3.600361e-001	-3.755053e-001
1.565543285181597e-002	-3.949656e-001	-4.127452e-001
1.567496410181597e-002	-4.239328e-001	-4.437771e-001
1.569449535181597e-002	-4.465610e-001	-4.681340e-001
1.571402660181596e-002	-4.625695e-001	-4.854499e-001
1.573355785181596e-002	-4.719991e-001	-4.957128e-001
1.575049866986581e-002	-4.747061e-001	-4.987185e-001
1.576581199287055e-002	-4.721830e-001	-4.960686e-001
1.578534324287055e-002	-4.626580e-001	-4.858881e-001
1.580487449287055e-002	-4.466978e-001	-4.688043e-001
1.582440574287055e-002	-4.241152e-001	-4.446693e-001
1.584393699287055e-002	-3.951907e-001	-4.138461e-001
1.586346824287055e-002	-3.603012e-001	-3.767982e-001
1.588299949287055e-002	-3.199208e-001	-3.340830e-001
1.590253074287055e-002	-2.746187e-001	-2.863428e-001
1.592206199287055e-002	-2.250513e-001	-2.342958e-001
1.594159324287055e-002	-1.719515e-001	-1.787247e-001
1.596112449287055e-002	-1.161160e-001	-1.204655e-001
1.598065574287055e-002	-5.839111e-002	-6.039431e-002
1.600018699287055e-002	3.428307e-004	5.852465e-004
1.601971824287055e-002	5.918615e-002	6.155599e-002
1.603924949287055e-002	1.172352e-001	1.216009e-001
1.605878074287055e-002	1.735973e-001	1.798168e-001
1.607831199287054e-002	2.274051e-001	2.353281e-001
1.609784324287054e-002	2.778302e-001	2.872998e-001
1.611737449287054e-002	3.240964e-001	3.349503e-001
1.613690574287054e-002	3.654917e-001	3.775628e-001
1.615643699287054e-002	4.013790e-001	4.144964e-001
1.617596824287054e-002	4.312065e-001	4.451956e-001
1.619549949287054e-002	4.545153e-001	4.691986e-001
1.621503074287054e-002	4.709472e-001	4.861445e-001
1.623456199287054e-002	4.804331e-001	4.959666e-001
1.625213356970151e-002	4.828586e-001	4.985396e-001
1.626847409092975e-002	4.794010e-001	4.950739e-001
1.628800534092975e-002	4.684963e-001	4.839851e-001
1.630753659092975e-002	4.507982e-001	4.659228e-001
1.632706784092975e-002	4.262803e-001	4.408525e-001
1.634659909092975e-002	3.953195e-001	4.091514e-001
1.636613034092975e-002	3.583921e-001	3.712963e-001
1.638566159092975e-002	3.160660e-001	3.278565e-001
1.640519284092975e-002	2.689926e-001	2.794855e-001
1.642472409092975e-002	2.178963e-001	2.269108e-001
1.644425534092974e-002	1.635637e-001	1.709231e-001
1.646378659092974e-002	1.068312e-001	1.123645e-001
1.648331784092974e-002	4.857168e-002	5.211593e-002
1.650284909092974e-002	-1.031908e-002	-8.916550e-003
1.652238034092974e-002	-6.893708e-002	-6.981491e-002
1.654191159092974e-002	-1.263850e-001	-1.296632e-001
1.656144284092974e-002	-1.817876e-001	-1.875612e-001
1.658097409092974e-002	-2.343063e-001	-2.426382e-001
1.660050534092974e-002	-2.831551e-001	-2.940656e-001
1.662003659092974e-002	-3.276137e-001	-3.410700e-001
1.663956784092974e-002	-3.670410e-001	-3.829444e-001
1.665909909092974e-002	-4.008844e-001	-4.190590e-001
1.667863034092974e-002	-4.286875e-001	-4.488705e-001
1.669816159092974e-002	-4.500916e-001	-4.719306e-001
1.671769284092974e-002	-4.648338e-001	-4.878924e-001
1.673722409092974e-002	-4.727411e-001	-4.965158e-001
1.675675534092974e-002	-4.737496e-001	-4.976989e-001
1.677599857246038e-002	-4.679348e-001	-4.915161e-001
1.679552982246038e-002	-4.551884e-001	-4.778761e-001
1.681506107246038e-002	-4.357446e-001	-4.570759e-001
1.683459232246038e-002	-4.098134e-001	-4.294008e-001
1.685412357246038e-002	-3.777246e-001	-3.952672e-001
1.687365482246038e-002	-3.399061e-001	-3.551883e-001
1.689318607246038e-002	-2.968821e-001	-3.097671e-001
1.691271732246038e-002	-2.492684e-001	-2.596867e-001
1.693224857246038e-002	-1.977629e-001	-2.057004e-001
1.695177982246038e-002	-1.431335e-001	-1.486202e-001
1.697131107246038e-002	-8.620453e-002	-8.930455e-002
1.699084232246038e-002	-2.784194e-002	-2.864570e-002
1.701037357246038e-002	3.106187e-002	3.244401e-002
1.702990482246038e-002	8.960332e-002	9.304573e-002
1.704943607246038e-002	1.468826e-001	1.522480e-001
1.706896732246038e-002	2.020186e-001	2.091602e-001
1.708849857246038e-002	2.541624e-001	2.629265e-001
1.710802982246037e-002	3.025115e-001	3.127382e-001
1.712756107246037e-002	3.463216e-001	3.578460e-001
1.714709232246037e-002	3.849185e-001	3.975714e-001
1.716662357246037e-002	4.177085e-001	4.313170e-001
1.718615482246037e-002	4.441871e-001	4.585752e-001
1.720568607246037e-002	4.639474e-001	4.789360e-001
1.722521732246037e-002	4.766854e-001	4.920931e-001
1.724474857246037e-002	4.823211e-001	4.979673e-001
1.726304754301336e-002	4.808667e-001	4.965654e-001
1.728257879301336e-002	4.721490e-001	4.877203e-001
1.730211004301336e-002	4.563986e-001	4.716578e-001
1.732164129301336e-002	4.337421e-001	4.485012e-001
1.734117254301336e-002	4.045278e-001	4.185987e-001
1.736070379301336e-002	3.692050e-001	3.824002e-001
1.738023504301335e-002	3.283169e-001	3.404499e-001
1.739976629301335e-002	2.824928e-001	2.933790e-001
1.741929754301335e-002	2.324377e-001	2.418953e-001
1.743882879301335e-002	1.789223e-001	1.867734e-001
1.745836004301335e-002	1.227703e-001	1.288422e-001
1.747789129301335e-002	6.484594e-002	6.897306e-002
1.749742254301335e-002	6.039989e-003	8.066520e-003
1.751695379301335e-002	-5.274434e-002	-5.296134e-002
1.753648504301335e-002	-1.106064e-001	-1.131926e-001
1.755601629301335e-002	-1.666631e-001	-1.717214e-001
1.757554754301335e-002	-2.200645e-001	-2.276673e-001
1.759507879301335e-002	-2.700082e-001	-2.801888e-001
1.761461004301335e-002	-3.157544e-001	-3.284961e-001
1.763414129301335e-002	-3.566389e-001	-3.718625e-001
1.765367254301335e-002	-3.920837e-001	-4.096357e-001
1.767320379301335e-002	-4.216051e-001	-4.412476e-001
1.769273504301335e-002	-4.448174e-001	-4.662228e-001
1.771226629301335e-002	-4.614316e-001	-4.841855e-001
1.773179754301335e-002	-4.715782e-001	-4.952202e-001
1.774763243858741e-002	-4.746902e-001	-4.986576e-001
1.776411996643157e-002	-4.725749e-001	-4.964533e-001
1.778365121643157e-002	-4.637503e-001	-4.870269e-001
1.780318246643157e-002	-4.483737e-001	-4.705677e-001
1.782271371643157e-002	-4.263551e-001	-4.470307e-001
1.784224496643157e-002	-3.979667e-001	-4.167700e-001
1.786177621643157e-002	-3.635766e-001	-3.802406e-001
