Freq.	V(salida)
Step Information: C=100n  (Run: 1/5)
2.75422870333813e+004	4.80585356201541e-001,2.72684955638555e-002
2.81838293126441e+004	4.80654487012828e-001,2.66516057366034e-002
2.88403150312656e+004	4.80720524914323e-001,2.60485042713224e-002
2.95120922666634e+004	4.80783607489971e-001,2.54588941361645e-002
3.01995172040197e+004	4.80843866273063e-001,2.48824839489541e-002
3.09029543251354e+004	4.80901427006215e-001,2.43189879215154e-002
3.16227766016833e+004	4.80956409890712e-001,2.37681258005319e-002
3.23593656929623e+004	4.81008929825612e-001,2.32296228053343e-002
3.31131121482586e+004	4.81059096636984e-001,2.27032095629379e-002
3.38844156139197e+004	4.81107015297642e-001,2.21886220406922e-002
3.46736850452526e+004	4.81152786137744e-001,2.16856014768252e-002
3.54813389233570e+004	4.81196505046585e-001,2.11938943091652e-002
3.63078054770096e+004	4.81238263665940e-001,2.07132521023038e-002
3.71535229097167e+004	4.81278149575270e-001,2.02434314734426e-002
3.80189396320555e+004	4.81316246469111e-001,1.97841940171448e-002
3.89045144994275e+004	4.81352634326956e-001,1.93353062291880e-002
3.98107170553491e+004	4.81387389575924e-001,1.88965394297140e-002
4.07380277804107e+004	4.81420585246505e-001,1.84676696858645e-002
4.16869383470329e+004	4.81452291121653e-001,1.80484777340227e-002
4.26579518801586e+004	4.81482573879503e-001,1.76387489018588e-002
4.36515832240159e+004	4.81511497229963e-001,1.72382730302633e-002
4.46683592150956e+004	4.81539122045435e-001,1.68468443953398e-002
4.57088189614868e+004	4.81565506485902e-001,1.64642616305155e-002
4.67735141287191e+004	4.81590706118613e-001,1.60903276489472e-002
4.78630092322631e+004	4.81614774032601e-001,1.57248495662201e-002
4.89778819368439e+004	4.81637760948219e-001,1.53676386235216e-002
5.01187233627264e+004	4.81659715321938e-001,1.50185101112976e-002
5.12861383991357e+004	4.81680683446579e-001,1.46772832934856e-002
5.24807460249764e+004	4.81700709547178e-001,1.43437813324061e-002
5.37031796370244e+004	4.81719835872675e-001,1.40178312143352e-002
5.49540873857616e+004	4.81738102783588e-001,1.36992636758251e-002
5.62341325190340e+004	4.81755548835863e-001,1.33879131308185e-002
5.75439937337148e+004	4.81772210861041e-001,1.30836175986069e-002
5.88843655355580e+004	4.81788124042912e-001,1.27862186326447e-002
6.02559586074348e+004	4.81803321990805e-001,1.24955612502660e-002
6.16595001861472e+004	4.81817836809656e-001,1.22114938633215e-002
6.30957344480183e+004	4.81831699166984e-001,1.19338682097836e-002
6.45654229034645e+004	4.81844938356929e-001,1.16625392862995e-002
6.60693448007586e+004	4.81857582361459e-001,1.13973652817453e-002
6.76082975391971e+004	4.81869657908871e-001,1.11382075117727e-002
6.91830970918925e+004	4.81881190529719e-001,1.08849303543681e-002
7.07945784384127e+004	4.81892204610257e-001,1.06374011864392e-002
7.24435960074979e+004	4.81902723443526e-001,1.03954903214099e-002
7.41310241300906e+004	4.81912769278172e-001,1.01590709478652e-002
7.58577575029172e+004	4.81922363365106e-001,9.92801906922464e-003
7.76247116628679e+004	4.81931526002088e-001,9.70221344443059e-003
7.94328234724269e+004	4.81940276576340e-001,9.48153552970516e-003
8.12830516164086e+004	4.81948633605257e-001,9.26586942128428e-003
8.31763771102658e+004	4.81956614775323e-001,9.05510179924518e-003
8.51138038202363e+004	4.81964236979278e-001,8.84912187229213e-003
8.70963589956067e+004	4.81971516351650e-001,8.64782132359105e-003
8.91250938133731e+004	4.81978468302692e-001,8.45109425761223e-003
9.12010839355895e+004	4.81985107550814e-001,8.25883714795350e-003
9.33254300796976e+004	4.81991448153570e-001,8.07094878617632e-003
9.54992586021420e+004	4.81997503537263e-001,7.88733023161015e-003
9.77237220955795e+004	4.82003286525225e-001,7.70788476212619e-003
9.99999999999984e+004	4.82008809364844e-001,7.53251782588783e-003
1.02329299228074e+005	4.82014083753379e-001,7.36113699403505e-003
1.04712854805088e+005	4.82019120862622e-001,7.19365191430908e-003
1.07151930523759e+005	4.82023931362463e-001,7.02997426560773e-003
1.09647819614317e+005	4.82028525443397e-001,6.87001771344546e-003
1.12201845430195e+005	4.82032912838030e-001,6.71369786633256e-003
1.14815362149686e+005	4.82037102841615e-001,6.56093223301269e-003
1.17489755493951e+005	4.82041104331683e-001,6.41164018060809e-003
1.20226443461739e+005	4.82044925786785e-001,6.26574289359273e-003
1.23026877081236e+005	4.82048575304396e-001,6.12316333363394e-003
1.25892541179415e+005	4.82052060618024e-001,5.98382620028787e-003
1.28824955169311e+005	4.82055389113545e-001,5.84765789242631e-003
1.31825673855639e+005	4.82058567844818e-001,5.71458647061921e-003
1.34896288259163e+005	4.82061603548584e-001,5.58454162014606e-003
1.38038426460286e+005	4.82064502658714e-001,5.45745461492799e-003
1.41253754462273e+005	4.82067271319807e-001,5.33325828212255e-003
1.44543977074590e+005	4.82069915400186e-001,5.21188696752263e-003
1.47910838816818e+005	4.82072440504305e-001,5.09327650168234e-003
1.51356124843618e+005	4.82074851984608e-001,4.97736416679129e-003
1.54881661891246e+005	4.82077154952844e-001,4.86408866417876e-003
1.58489319246109e+005	4.82079354290888e-001,4.75339008263576e-003
1.62181009735890e+005	4.82081454661068e-001,4.64520986731458e-003
1.65958690743753e+005	4.82083460516030e-001,4.53949078938135e-003
1.69824365246172e+005	4.82085376108163e-001,4.43617691625899e-003
1.73780082874935e+005	4.82087205498599e-001,4.33521358255456e-003
1.77827941003889e+005	4.82088952565808e-001,4.23654736164636e-003
1.81970085860995e+005	4.82090621013810e-001,4.14012603782113e-003
1.86208713666284e+005	4.82092214380017e-001,4.04589857906000e-003
1.90546071796322e+005	4.82093736042722e-001,3.95381511045888e-003
1.94984459975801e+005	4.82095189228253e-001,3.86382688813913e-003
1.99526231496885e+005	4.82096577017804e-001,3.77588627383093e-003
2.04173794466949e+005	4.82097902353963e-001,3.68994670994013e-003
2.08929613085400e+005	4.82099168046942e-001,3.60596269518952e-003
2.13796208950220e+005	4.82100376780531e-001,3.52388976085960e-003
2.18776162394952e+005	4.82101531117782e-001,3.44368444742314e-003
2.23872113856830e+005	4.82102633506436e-001,3.36530428183495e-003
2.29086765276773e+005	4.82103686284113e-001,3.28870775522110e-003
2.34422881531988e+005	4.82104691683264e-001,3.21385430114219e-003
2.39883291901945e+005	4.82105651835897e-001,3.14070427426597e-003
2.45470891568499e+005	4.82106568778098e-001,3.06921892958430e-003
2.51188643150954e+005	4.82107444454344e-001,2.99936040205863e-003
2.57039578276882e+005	4.82108280721623e-001,2.93109168669668e-003
2.63026799189534e+005	4.82109079353372e-001,2.86437661910717e-003
2.69153480392687e+005	4.82109842043230e-001,2.79917985652115e-003
2.75422870333812e+005	4.82110570408633e-001,2.73546685912994e-003
2.81838293126440e+005	4.82111265994239e-001,2.67320387196810e-003
2.88403150312656e+005	4.82111930275201e-001,2.61235790707912e-003
2.95120922666633e+005	4.82112564660296e-001,2.55289672624764e-003
3.01995172040196e+005	4.82113170494911e-001,2.49478882387287e-003
3.09029543251354e+005	4.82113749063891e-001,2.43800341048605e-003
3.16227766016832e+005	4.82114301594269e-001,2.38251039645690e-003
3.23593656929623e+005	4.82114829257861e-001,2.32828037618209e-003
3.31131121482585e+005	4.82115333173752e-001,2.27528461251993e-003
3.38844156139197e+005	4.82115814410672e-001,2.22349502165496e-003
3.46736850452526e+005	4.82116273989255e-001,2.17288415829434e-003
3.54813389233569e+005	4.82116712884209e-001,2.12342520118866e-003
3.63078054770095e+005	4.82117132026379e-001,2.07509193891738e-003
3.71535229097166e+005	4.82117532304721e-001,2.02785875610248e-003
3.80189396320555e+005	4.82117914568189e-001,1.98170061990335e-003
3.89045144994274e+005	4.82118279627529e-001,1.93659306674171e-003
3.98107170553490e+005	4.82118628257007e-001,1.89251218936097e-003
4.07380277804106e+005	4.82118961196042e-001,1.84943462432788e-003
4.16869383470328e+005	4.82119279150779e-001,1.80733753949642e-003
4.26579518801585e+005	4.82119582795586e-001,1.76619862209938e-003
4.36515832240158e+005	4.82119872774480e-001,1.72599606682582e-003
4.46683592150955e+005	4.82120149702499e-001,1.68670856447048e-003
4.57088189614867e+005	4.82120414167000e-001,1.64831529044791e-003
4.67735141287190e+005	4.82120666728907e-001,1.61079589394460e-003
4.78630092322630e+005	4.82120907923901e-001,1.57413048708762e-003
4.89778819368438e+005	4.82121138263557e-001,1.53829963445920e-003
5.01187233627263e+005	4.82121358236426e-001,1.50328434275411e-003
5.12861383991356e+005	4.82121568309071e-001,1.46906605081936e-003
5.24807460249763e+005	4.82121768927059e-001,1.43562661975194e-003
5.37031796370243e+005	4.82121960515906e-001,1.40294832336337e-003
5.49540873857615e+005	4.82122143481976e-001,1.37101383876628e-003
5.62341325190339e+005	4.82122318213345e-001,1.33980623720610e-003
5.75439937337147e+005	4.82122485080626e-001,1.30930897511422e-003
5.88843655355579e+005	4.82122644437748e-001,1.27950588534458e-003
6.02559586074347e+005	4.82122796622717e-001,1.25038116859861e-003
6.16595001861471e+005	4.82122941958322e-001,1.22191938512508e-003
6.30957344480182e+005	4.82123080752830e-001,1.19410544645752e-003
6.45654229034644e+005	4.82123213300631e-001,1.16692460749457e-003
6.60693448007584e+005	4.82123339882865e-001,1.14036245860573e-003
6.76082975391970e+005	4.82123460768022e-001,1.11440491818095e-003
6.91830970918924e+005	4.82123576212506e-001,1.08903822494355e-003
7.07945784384125e+005	4.82123686461185e-001,1.06424893076990e-003
7.24435960074977e+005	4.82123791747902e-001,1.04002389365233e-003
7.41310241300904e+005	4.82123892295980e-001,1.01635027064973e-003
7.58577575029170e+005	4.82123988318688e-001,9.93215510988709e-004
7.76247116628678e+005	4.82124080019697e-001,9.70607349573959e-004
7.94328234724267e+005	4.82124167593513e-001,9.48513800502747e-004
8.12830516164085e+005	4.82124251225888e-001,9.26923150547323e-004
8.31763771102656e+005	4.82124331094213e-001,9.05823953106905e-004
8.51138038202361e+005	4.82124407367896e-001,8.85205022073035e-004
8.70963589956065e+005	4.82124480208720e-001,8.65055425857996e-004
8.91250938133729e+005	4.82124549771187e-001,8.45364481807482e-004
9.12010839355893e+005	4.82124616202847e-001,8.26121750250766e-004
9.33254300796974e+005	4.82124679644606e-001,8.07317029154500e-004
9.54992586021419e+005	4.82124740231031e-001,7.88940348743592e-004
9.77237220955793e+005	4.82124798090632e-001,7.70981966029270e-004
9.99999999999982e+005	4.82124853346135e-001,7.53432359870890e-004
1.02329299228074e+006	4.82124906114742e-001,7.36282225780894e-004
1.04712854805088e+006	4.82124956508382e-001,7.19522471056350e-004
1.07151930523759e+006	4.82125004633944e-001,7.03144209928580e-004
1.09647819614316e+006	4.82125050593507e-001,6.87138758863701e-004
1.12201845430194e+006	4.82125094484558e-001,6.71497632012237e-004
1.14815362149686e+006	4.82125136400193e-001,6.56212536592047e-004
1.17489755493951e+006	4.82125176429321e-001,6.41275368597492e-004
1.20226443461739e+006	4.82125214656848e-001,6.26678208581688e-004
1.23026877081236e+006	4.82125251163858e-001,6.12413317148606e-004
1.25892541179414e+006	4.82125286027787e-001,5.98473131225916e-004
1.28824955169311e+006	4.82125319322586e-001,5.84850259809586e-004
1.31825673855638e+006	4.82125351118876e-001,5.71537480098551e-004
1.34896288259163e+006	4.82125381484101e-001,5.58527733743763e-004
1.38038426460286e+006	4.82125410482669e-001,5.45814123026403e-004
1.41253754462273e+006	4.82125438176090e-001,5.33389907314075e-004
1.44543977074590e+006	4.82125464623105e-001,5.21248499156504e-004
1.47910838816818e+006	4.82125489879811e-001,5.09383461340313e-004
1.51356124843618e+006	4.82125513999780e-001,4.97788502921073e-004
1.54881661891245e+006	4.82125537034174e-001,4.86457476388445e-004
1.58489319246108e+006	4.82125559031851e-001,4.75384373919062e-004
1.62181009735890e+006	4.82125580039472e-001,4.64563324605154e-004
1.65958690743753e+006	4.82125600101596e-001,4.53988591103128e-004
1.69824365246171e+006	4.82125619260777e-001,4.43654566656938e-004
1.73780082874934e+006	4.82125637557655e-001,4.33555772201708e-004
1.77827941003889e+006	4.82125655031038e-001,4.23686853183701e-004
1.81970085860995e+006	4.82125671717991e-001,4.14042577261945e-004
1.86208713666283e+006	4.82125687653908e-001,4.04617830863497e-004
1.90546071796321e+006	4.82125702872592e-001,3.95407617038813e-004
1.94984459975801e+006	4.82125717406323e-001,3.86407052385618e-004
1.99526231496884e+006	4.82125731285929e-001,3.77611364916118e-004
2.04173794466949e+006	4.82125744540851e-001,3.69015890938308e-004
2.08929613085400e+006	4.82125757199204e-001,3.60616073133756e-004
2.13796208950219e+006	4.82125769287838e-001,3.52407457949384e-004
2.18776162394951e+006	4.82125780832394e-001,3.44385693052286e-004
2.23872113856830e+006	4.82125791857360e-001,3.36546525334371e-004
2.29086765276773e+006	4.82125802386121e-001,3.28885798253278e-004
2.34422881531988e+006	4.82125812441010e-001,3.21399450171150e-004
2.39883291901944e+006	4.82125822043356e-001,3.14083511697318e-004
2.45470891568498e+006	4.82125831213524e-001,3.06934103919467e-004
2.51188643150953e+006	4.82125839970968e-001,2.99947436254240e-004
2.57039578276881e+006	4.82125848334262e-001,2.93119804091078e-004
2.63026799189533e+006	4.82125856321146e-001,2.86447587371878e-004
2.69153480392686e+006	4.82125863948561e-001,2.79927248733757e-004
2.75422870333811e+006	4.82125871232687e-001,2.73555330681700e-004
2.81838293126440e+006	4.82125878188972e-001,2.67328455030534e-004
2.88403150312655e+006	4.82125884832174e-001,2.61243319977376e-004
2.95120922666633e+006	4.82125891176382e-001,2.55296699479236e-004
3.01995172040196e+006	4.82125897235054e-001,2.49485440216144e-004
3.09029543251353e+006	4.82125903021042e-001,2.43806461133917e-004
3.16227766016832e+006	4.82125908546617e-001,2.38256751309206e-004
3.23593656929622e+006	4.82125913823500e-001,2.32833368083740e-004
3.31131121482585e+006	4.82125918862884e-001,2.27533435799272e-004
3.38844156139196e+006	4.82125923675459e-001,2.22354144783744e-004
3.46736850452525e+006	4.82125928271433e-001,2.17292748521431e-004
3.54813389233568e+006	4.82125932660553e-001,2.12346563725097e-004
3.63078054770094e+006	4.82125936852131e-001,2.07512967576690e-004
3.71535229097165e+006	4.82125940855057e-001,2.02789397352422e-004
3.80189396320554e+006	4.82125944677821e-001,1.98173348701152e-004
3.89045144994273e+006	4.82125948328533e-001,1.93662373997619e-004
3.98107170553489e+006	4.82125951814936e-001,1.89254081593949e-004
4.07380277804105e+006	4.82125955144424e-001,1.84946133995040e-004
4.16869383470327e+006	4.82125958324061e-001,1.80736247283545e-004
4.26579518801584e+006	4.82125961360592e-001,1.76622189073047e-004
4.36515832240157e+006	4.82125964260455e-001,1.72601778319746e-004
4.46683592150954e+006	4.82125967029804e-001,1.68672883030864e-004
4.57088189614866e+006	4.82125969674511e-001,1.64833420419225e-004
4.67735141287189e+006	4.82125972200186e-001,1.61081354561037e-004
4.78630092322629e+006	4.82125974612188e-001,1.57414696002880e-004
4.89778819368436e+006	4.82125976915632e-001,1.53831500770735e-004
5.01187233627262e+006	4.82125979115403e-001,1.50329868896530e-004
5.12861383991355e+006	4.82125981216169e-001,1.46907944093143e-004
5.24807460249762e+006	4.82125983222384e-001,1.43563911497170e-004
5.37031796370242e+006	4.82125985138306e-001,1.40295998432430e-004
5.49540873857613e+006	4.82125986967996e-001,1.37102472289886e-004
5.62341325190338e+006	4.82125988715337e-001,1.33981639413132e-004
5.75439937337145e+006	4.82125990384034e-001,1.30931845412648e-004
5.88843655355577e+006	4.82125991977628e-001,1.27951473025967e-004
6.02559586074345e+006	4.82125993499499e-001,1.25038942463443e-004
6.16595001861470e+006	4.82125994952873e-001,1.22192708969808e-004
6.30957344480180e+006	4.82125996340835e-001,1.19411263658018e-004
6.45654229034642e+006	4.82125997666329e-001,1.16693131706962e-004
6.60693448007582e+006	4.82125998932166e-001,1.14036872265968e-004
6.76082975391968e+006	4.82126000141030e-001,1.11441076251373e-004
6.91830970918922e+006	4.82126001295487e-001,1.08904367911617e-004
7.07945784384123e+006	4.82126002397984e-001,1.06425402207911e-004
7.24435960074975e+006	4.82126003450861e-001,1.04002864378545e-004
7.41310241300902e+006	4.82126004456351e-001,1.01635470263751e-004
7.58577575029168e+006	4.82126005416586e-001,9.93219648378534e-005
7.76247116628676e+006	4.82126006333604e-001,9.70611211455439e-005
7.94328234724265e+006	4.82126007209349e-001,9.48517404807531e-005
8.12830516164082e+006	4.82126008045679e-001,9.26926512967236e-005
8.31763771102654e+006	4.82126008844368e-001,9.05827091495282e-005
8.51138038202359e+006	4.82126009607110e-001,8.85207950470586e-005
8.70963589956062e+006	4.82126010335523e-001,8.65058159792899e-005
8.91250938133727e+006	4.82126011031152e-001,8.45367034684359e-005
